[INFO]: current net device: eth0, ip: 172.28.0.131
[INFO]: paddle job envs:
POD_IP=job-11ee553228d6cd2ff9f0a9fbb9498e8a-trainer-0.job-11ee553228d6cd2ff9f0a9fbb9498e8a
PADDLE_PORT=12345
PADDLE_TRAINER_ID=0
PADDLE_TRAINERS_NUM=1
PADDLE_USE_CUDA=1
NCCL_SOCKET_IFNAME=eth0
PADDLE_IS_LOCAL=1
OUTPUT_PATH=/root/paddlejob/workspace/output
LOCAL_LOG_PATH=/root/paddlejob/workspace/log
LOCAL_MOUNT_PATH=/mnt/code_20210903091521,/mnt/datasets_20210903091522
JOB_ID=job-11ee553228d6cd2ff9f0a9fbb9498e8a
TRAINING_ROLE=TRAINER
[INFO]: user command: python run.py
[INFO]: start trainer
~/paddlejob/workspace/code /mnt
2021-09-03 11:42:36 [INFO]	[TRAIN] epoch: 29, iter: 10530/40000, loss: 0.8625, lr: 0.007596, batch_cost: 0.8136, reader_cost: 0.00023, ips: 2.4581 samples/sec | ETA 06:39:37
2021-09-03 11:42:45 [INFO]	[TRAIN] epoch: 29, iter: 10540/40000, loss: 0.7141, lr: 0.007594, batch_cost: 0.8211, reader_cost: 0.00022, ips: 2.4357 samples/sec | ETA 06:43:10
2021-09-03 11:42:53 [INFO]	[TRAIN] epoch: 29, iter: 10550/40000, loss: 0.7382, lr: 0.007592, batch_cost: 0.8170, reader_cost: 0.00024, ips: 2.4479 samples/sec | ETA 06:41:01
2021-09-03 11:43:01 [INFO]	[TRAIN] epoch: 29, iter: 10560/40000, loss: 0.7262, lr: 0.007589, batch_cost: 0.8209, reader_cost: 0.00024, ips: 2.4363 samples/sec | ETA 06:42:47
2021-09-03 11:43:09 [INFO]	[TRAIN] epoch: 29, iter: 10570/40000, loss: 0.6497, lr: 0.007587, batch_cost: 0.8207, reader_cost: 0.00024, ips: 2.4369 samples/sec | ETA 06:42:33
2021-09-03 11:43:18 [INFO]	[TRAIN] epoch: 29, iter: 10580/40000, loss: 0.7054, lr: 0.007585, batch_cost: 0.8227, reader_cost: 0.00024, ips: 2.4309 samples/sec | ETA 06:43:24
2021-09-03 11:43:26 [INFO]	[TRAIN] epoch: 29, iter: 10590/40000, loss: 0.7805, lr: 0.007582, batch_cost: 0.8181, reader_cost: 0.00024, ips: 2.4446 samples/sec | ETA 06:41:01
2021-09-03 11:43:34 [INFO]	[TRAIN] epoch: 29, iter: 10600/40000, loss: 0.8793, lr: 0.007580, batch_cost: 0.8167, reader_cost: 0.00023, ips: 2.4488 samples/sec | ETA 06:40:11
2021-09-03 11:43:42 [INFO]	[TRAIN] epoch: 29, iter: 10610/40000, loss: 0.7011, lr: 0.007578, batch_cost: 0.8157, reader_cost: 0.00024, ips: 2.4518 samples/sec | ETA 06:39:33
2021-09-03 11:43:50 [INFO]	[TRAIN] epoch: 29, iter: 10620/40000, loss: 0.6124, lr: 0.007575, batch_cost: 0.8166, reader_cost: 0.00024, ips: 2.4493 samples/sec | ETA 06:39:50
2021-09-03 11:43:58 [INFO]	[TRAIN] epoch: 29, iter: 10630/40000, loss: 0.6699, lr: 0.007573, batch_cost: 0.8218, reader_cost: 0.00023, ips: 2.4337 samples/sec | ETA 06:42:16
2021-09-03 11:44:07 [INFO]	[TRAIN] epoch: 29, iter: 10640/40000, loss: 0.6673, lr: 0.007571, batch_cost: 0.8120, reader_cost: 0.00024, ips: 2.4630 samples/sec | ETA 06:37:20
2021-09-03 11:44:15 [INFO]	[TRAIN] epoch: 29, iter: 10650/40000, loss: 0.7580, lr: 0.007568, batch_cost: 0.8206, reader_cost: 0.00024, ips: 2.4374 samples/sec | ETA 06:41:23
2021-09-03 11:44:23 [INFO]	[TRAIN] epoch: 29, iter: 10660/40000, loss: 0.7423, lr: 0.007566, batch_cost: 0.8126, reader_cost: 0.00024, ips: 2.4613 samples/sec | ETA 06:37:20
2021-09-03 11:44:31 [INFO]	[TRAIN] epoch: 29, iter: 10670/40000, loss: 0.6610, lr: 0.007564, batch_cost: 0.8246, reader_cost: 0.00023, ips: 2.4253 samples/sec | ETA 06:43:06
2021-09-03 11:44:39 [INFO]	[TRAIN] epoch: 29, iter: 10680/40000, loss: 0.7967, lr: 0.007561, batch_cost: 0.8184, reader_cost: 0.00023, ips: 2.4437 samples/sec | ETA 06:39:56
2021-09-03 11:44:47 [INFO]	[TRAIN] epoch: 29, iter: 10690/40000, loss: 0.7583, lr: 0.007559, batch_cost: 0.8188, reader_cost: 0.00023, ips: 2.4425 samples/sec | ETA 06:40:00
2021-09-03 11:44:56 [INFO]	[TRAIN] epoch: 29, iter: 10700/40000, loss: 0.7466, lr: 0.007557, batch_cost: 0.8205, reader_cost: 0.00024, ips: 2.4375 samples/sec | ETA 06:40:41
2021-09-03 11:45:04 [INFO]	[TRAIN] epoch: 29, iter: 10710/40000, loss: 0.7703, lr: 0.007555, batch_cost: 0.8136, reader_cost: 0.00021, ips: 2.4582 samples/sec | ETA 06:37:10
2021-09-03 11:45:12 [INFO]	[TRAIN] epoch: 29, iter: 10720/40000, loss: 0.7049, lr: 0.007552, batch_cost: 0.8033, reader_cost: 0.00023, ips: 2.4896 samples/sec | ETA 06:32:02
2021-09-03 11:45:20 [INFO]	[TRAIN] epoch: 29, iter: 10730/40000, loss: 0.6844, lr: 0.007550, batch_cost: 0.8038, reader_cost: 0.00022, ips: 2.4881 samples/sec | ETA 06:32:07
2021-09-03 11:45:28 [INFO]	[TRAIN] epoch: 29, iter: 10740/40000, loss: 0.6850, lr: 0.007548, batch_cost: 0.7924, reader_cost: 0.00022, ips: 2.5240 samples/sec | ETA 06:26:25
2021-09-03 11:45:36 [INFO]	[TRAIN] epoch: 29, iter: 10750/40000, loss: 0.7794, lr: 0.007545, batch_cost: 0.7991, reader_cost: 0.00021, ips: 2.5029 samples/sec | ETA 06:29:33
2021-09-03 11:45:44 [INFO]	[TRAIN] epoch: 29, iter: 10760/40000, loss: 0.7488, lr: 0.007543, batch_cost: 0.8056, reader_cost: 0.00022, ips: 2.4826 samples/sec | ETA 06:32:36
2021-09-03 11:45:52 [INFO]	[TRAIN] epoch: 29, iter: 10770/40000, loss: 0.6960, lr: 0.007541, batch_cost: 0.8530, reader_cost: 0.00022, ips: 2.3447 samples/sec | ETA 06:55:32
2021-09-03 11:46:00 [INFO]	[TRAIN] epoch: 29, iter: 10780/40000, loss: 0.7697, lr: 0.007538, batch_cost: 0.7952, reader_cost: 0.00017, ips: 2.5152 samples/sec | ETA 06:27:14
2021-09-03 11:46:12 [INFO]	[TRAIN] epoch: 30, iter: 10790/40000, loss: 0.7127, lr: 0.007536, batch_cost: 1.1342, reader_cost: 0.27637, ips: 1.7633 samples/sec | ETA 09:12:11
2021-09-03 11:46:20 [INFO]	[TRAIN] epoch: 30, iter: 10800/40000, loss: 0.7507, lr: 0.007534, batch_cost: 0.8118, reader_cost: 0.00033, ips: 2.4637 samples/sec | ETA 06:35:04
2021-09-03 11:46:28 [INFO]	[TRAIN] epoch: 30, iter: 10810/40000, loss: 0.8024, lr: 0.007531, batch_cost: 0.8044, reader_cost: 0.00021, ips: 2.4863 samples/sec | ETA 06:31:20
2021-09-03 11:46:36 [INFO]	[TRAIN] epoch: 30, iter: 10820/40000, loss: 0.6548, lr: 0.007529, batch_cost: 0.7965, reader_cost: 0.00021, ips: 2.5109 samples/sec | ETA 06:27:22
2021-09-03 11:46:44 [INFO]	[TRAIN] epoch: 30, iter: 10830/40000, loss: 0.6232, lr: 0.007527, batch_cost: 0.7974, reader_cost: 0.00022, ips: 2.5081 samples/sec | ETA 06:27:41
2021-09-03 11:46:52 [INFO]	[TRAIN] epoch: 30, iter: 10840/40000, loss: 0.6015, lr: 0.007524, batch_cost: 0.8032, reader_cost: 0.00022, ips: 2.4900 samples/sec | ETA 06:30:21
2021-09-03 11:47:00 [INFO]	[TRAIN] epoch: 30, iter: 10850/40000, loss: 0.8004, lr: 0.007522, batch_cost: 0.8137, reader_cost: 0.00022, ips: 2.4578 samples/sec | ETA 06:35:20
2021-09-03 11:47:08 [INFO]	[TRAIN] epoch: 30, iter: 10860/40000, loss: 0.7526, lr: 0.007520, batch_cost: 0.7950, reader_cost: 0.00022, ips: 2.5156 samples/sec | ETA 06:26:07
2021-09-03 11:47:16 [INFO]	[TRAIN] epoch: 30, iter: 10870/40000, loss: 0.7421, lr: 0.007517, batch_cost: 0.7986, reader_cost: 0.00022, ips: 2.5043 samples/sec | ETA 06:27:43
2021-09-03 11:47:24 [INFO]	[TRAIN] epoch: 30, iter: 10880/40000, loss: 0.6989, lr: 0.007515, batch_cost: 0.7968, reader_cost: 0.00022, ips: 2.5100 samples/sec | ETA 06:26:43
2021-09-03 11:47:32 [INFO]	[TRAIN] epoch: 30, iter: 10890/40000, loss: 0.6797, lr: 0.007513, batch_cost: 0.7952, reader_cost: 0.00021, ips: 2.5150 samples/sec | ETA 06:25:48
2021-09-03 11:47:40 [INFO]	[TRAIN] epoch: 30, iter: 10900/40000, loss: 0.7807, lr: 0.007510, batch_cost: 0.7897, reader_cost: 0.00021, ips: 2.5325 samples/sec | ETA 06:23:01
2021-09-03 11:47:48 [INFO]	[TRAIN] epoch: 30, iter: 10910/40000, loss: 0.7375, lr: 0.007508, batch_cost: 0.7977, reader_cost: 0.00021, ips: 2.5071 samples/sec | ETA 06:26:46
2021-09-03 11:47:56 [INFO]	[TRAIN] epoch: 30, iter: 10920/40000, loss: 0.7769, lr: 0.007506, batch_cost: 0.7993, reader_cost: 0.00021, ips: 2.5023 samples/sec | ETA 06:27:22
2021-09-03 11:48:04 [INFO]	[TRAIN] epoch: 30, iter: 10930/40000, loss: 0.7236, lr: 0.007503, batch_cost: 0.8083, reader_cost: 0.00022, ips: 2.4743 samples/sec | ETA 06:31:37
2021-09-03 11:48:12 [INFO]	[TRAIN] epoch: 30, iter: 10940/40000, loss: 0.7384, lr: 0.007501, batch_cost: 0.7983, reader_cost: 0.00022, ips: 2.5052 samples/sec | ETA 06:26:39
2021-09-03 11:48:20 [INFO]	[TRAIN] epoch: 30, iter: 10950/40000, loss: 0.7112, lr: 0.007499, batch_cost: 0.7994, reader_cost: 0.00022, ips: 2.5019 samples/sec | ETA 06:27:01
2021-09-03 11:48:28 [INFO]	[TRAIN] epoch: 30, iter: 10960/40000, loss: 0.7287, lr: 0.007496, batch_cost: 0.7944, reader_cost: 0.00021, ips: 2.5177 samples/sec | ETA 06:24:28
2021-09-03 11:48:36 [INFO]	[TRAIN] epoch: 30, iter: 10970/40000, loss: 0.7236, lr: 0.007494, batch_cost: 0.8088, reader_cost: 0.00021, ips: 2.4727 samples/sec | ETA 06:31:20
2021-09-03 11:48:44 [INFO]	[TRAIN] epoch: 30, iter: 10980/40000, loss: 0.6507, lr: 0.007492, batch_cost: 0.7998, reader_cost: 0.00021, ips: 2.5008 samples/sec | ETA 06:26:48
2021-09-03 11:48:52 [INFO]	[TRAIN] epoch: 30, iter: 10990/40000, loss: 0.7092, lr: 0.007489, batch_cost: 0.7945, reader_cost: 0.00022, ips: 2.5173 samples/sec | ETA 06:24:08
2021-09-03 11:49:00 [INFO]	[TRAIN] epoch: 30, iter: 11000/40000, loss: 0.6518, lr: 0.007487, batch_cost: 0.8018, reader_cost: 0.00021, ips: 2.4944 samples/sec | ETA 06:27:31
2021-09-03 11:49:08 [INFO]	[TRAIN] epoch: 30, iter: 11010/40000, loss: 0.6656, lr: 0.007485, batch_cost: 0.7966, reader_cost: 0.00021, ips: 2.5106 samples/sec | ETA 06:24:53
2021-09-03 11:49:16 [INFO]	[TRAIN] epoch: 30, iter: 11020/40000, loss: 0.7566, lr: 0.007483, batch_cost: 0.8056, reader_cost: 0.00022, ips: 2.4825 samples/sec | ETA 06:29:07
2021-09-03 11:49:24 [INFO]	[TRAIN] epoch: 30, iter: 11030/40000, loss: 0.7056, lr: 0.007480, batch_cost: 0.8003, reader_cost: 0.00022, ips: 2.4990 samples/sec | ETA 06:26:25
2021-09-03 11:49:32 [INFO]	[TRAIN] epoch: 30, iter: 11040/40000, loss: 0.6847, lr: 0.007478, batch_cost: 0.7986, reader_cost: 0.00021, ips: 2.5045 samples/sec | ETA 06:25:26
2021-09-03 11:49:40 [INFO]	[TRAIN] epoch: 30, iter: 11050/40000, loss: 0.7527, lr: 0.007476, batch_cost: 0.7968, reader_cost: 0.00021, ips: 2.5100 samples/sec | ETA 06:24:27
2021-09-03 11:49:48 [INFO]	[TRAIN] epoch: 30, iter: 11060/40000, loss: 0.7499, lr: 0.007473, batch_cost: 0.8005, reader_cost: 0.00021, ips: 2.4986 samples/sec | ETA 06:26:05
2021-09-03 11:49:56 [INFO]	[TRAIN] epoch: 30, iter: 11070/40000, loss: 0.6855, lr: 0.007471, batch_cost: 0.7936, reader_cost: 0.00021, ips: 2.5200 samples/sec | ETA 06:22:40
2021-09-03 11:50:04 [INFO]	[TRAIN] epoch: 30, iter: 11080/40000, loss: 0.7813, lr: 0.007469, batch_cost: 0.8311, reader_cost: 0.00021, ips: 2.4063 samples/sec | ETA 06:40:36
2021-09-03 11:50:12 [INFO]	[TRAIN] epoch: 30, iter: 11090/40000, loss: 0.8144, lr: 0.007466, batch_cost: 0.8397, reader_cost: 0.00022, ips: 2.3818 samples/sec | ETA 06:44:35
2021-09-03 11:50:20 [INFO]	[TRAIN] epoch: 30, iter: 11100/40000, loss: 0.7503, lr: 0.007464, batch_cost: 0.7967, reader_cost: 0.00021, ips: 2.5105 samples/sec | ETA 06:23:43
2021-09-03 11:50:28 [INFO]	[TRAIN] epoch: 30, iter: 11110/40000, loss: 0.6840, lr: 0.007462, batch_cost: 0.8004, reader_cost: 0.00021, ips: 2.4989 samples/sec | ETA 06:25:22
2021-09-03 11:50:36 [INFO]	[TRAIN] epoch: 30, iter: 11120/40000, loss: 0.6830, lr: 0.007459, batch_cost: 0.8038, reader_cost: 0.00021, ips: 2.4883 samples/sec | ETA 06:26:52
2021-09-03 11:50:44 [INFO]	[TRAIN] epoch: 30, iter: 11130/40000, loss: 0.6675, lr: 0.007457, batch_cost: 0.8024, reader_cost: 0.00021, ips: 2.4926 samples/sec | ETA 06:26:04
2021-09-03 11:50:52 [INFO]	[TRAIN] epoch: 30, iter: 11140/40000, loss: 0.7270, lr: 0.007455, batch_cost: 0.7903, reader_cost: 0.00021, ips: 2.5308 samples/sec | ETA 06:20:07
2021-09-03 11:51:00 [INFO]	[TRAIN] epoch: 30, iter: 11150/40000, loss: 0.7349, lr: 0.007452, batch_cost: 0.7849, reader_cost: 0.00019, ips: 2.5482 samples/sec | ETA 06:17:23
2021-09-03 11:51:08 [INFO]	[TRAIN] epoch: 30, iter: 11160/40000, loss: 0.6941, lr: 0.007450, batch_cost: 0.7819, reader_cost: 0.00015, ips: 2.5578 samples/sec | ETA 06:15:50
2021-09-03 11:51:20 [INFO]	[TRAIN] epoch: 31, iter: 11170/40000, loss: 0.7311, lr: 0.007448, batch_cost: 1.1646, reader_cost: 0.23617, ips: 1.7174 samples/sec | ETA 09:19:34
2021-09-03 11:51:28 [INFO]	[TRAIN] epoch: 31, iter: 11180/40000, loss: 0.7694, lr: 0.007445, batch_cost: 0.8288, reader_cost: 0.00035, ips: 2.4132 samples/sec | ETA 06:38:05
2021-09-03 11:51:36 [INFO]	[TRAIN] epoch: 31, iter: 11190/40000, loss: 0.6877, lr: 0.007443, batch_cost: 0.8308, reader_cost: 0.00022, ips: 2.4075 samples/sec | ETA 06:38:53
2021-09-03 11:51:44 [INFO]	[TRAIN] epoch: 31, iter: 11200/40000, loss: 0.6870, lr: 0.007441, batch_cost: 0.8132, reader_cost: 0.00022, ips: 2.4595 samples/sec | ETA 06:30:19
2021-09-03 11:51:53 [INFO]	[TRAIN] epoch: 31, iter: 11210/40000, loss: 0.6728, lr: 0.007438, batch_cost: 0.8140, reader_cost: 0.00023, ips: 2.4571 samples/sec | ETA 06:30:34
2021-09-03 11:52:01 [INFO]	[TRAIN] epoch: 31, iter: 11220/40000, loss: 0.7242, lr: 0.007436, batch_cost: 0.8106, reader_cost: 0.00022, ips: 2.4673 samples/sec | ETA 06:28:49
2021-09-03 11:52:09 [INFO]	[TRAIN] epoch: 31, iter: 11230/40000, loss: 0.6709, lr: 0.007434, batch_cost: 0.8159, reader_cost: 0.00022, ips: 2.4514 samples/sec | ETA 06:31:12
2021-09-03 11:52:17 [INFO]	[TRAIN] epoch: 31, iter: 11240/40000, loss: 0.7207, lr: 0.007431, batch_cost: 0.8219, reader_cost: 0.00022, ips: 2.4333 samples/sec | ETA 06:33:58
2021-09-03 11:52:25 [INFO]	[TRAIN] epoch: 31, iter: 11250/40000, loss: 0.6914, lr: 0.007429, batch_cost: 0.8171, reader_cost: 0.00022, ips: 2.4477 samples/sec | ETA 06:31:31
2021-09-03 11:52:33 [INFO]	[TRAIN] epoch: 31, iter: 11260/40000, loss: 0.6133, lr: 0.007427, batch_cost: 0.8191, reader_cost: 0.00022, ips: 2.4417 samples/sec | ETA 06:32:21
2021-09-03 11:52:42 [INFO]	[TRAIN] epoch: 31, iter: 11270/40000, loss: 0.7652, lr: 0.007424, batch_cost: 0.8262, reader_cost: 0.00022, ips: 2.4207 samples/sec | ETA 06:35:36
2021-09-03 11:52:50 [INFO]	[TRAIN] epoch: 31, iter: 11280/40000, loss: 0.6339, lr: 0.007422, batch_cost: 0.8246, reader_cost: 0.00022, ips: 2.4255 samples/sec | ETA 06:34:42
2021-09-03 11:52:58 [INFO]	[TRAIN] epoch: 31, iter: 11290/40000, loss: 0.6254, lr: 0.007420, batch_cost: 0.8160, reader_cost: 0.00022, ips: 2.4509 samples/sec | ETA 06:30:28
2021-09-03 11:53:06 [INFO]	[TRAIN] epoch: 31, iter: 11300/40000, loss: 0.9756, lr: 0.007417, batch_cost: 0.8116, reader_cost: 0.00021, ips: 2.4643 samples/sec | ETA 06:28:12
2021-09-03 11:53:14 [INFO]	[TRAIN] epoch: 31, iter: 11310/40000, loss: 0.7536, lr: 0.007415, batch_cost: 0.8082, reader_cost: 0.00022, ips: 2.4746 samples/sec | ETA 06:26:27
2021-09-03 11:53:22 [INFO]	[TRAIN] epoch: 31, iter: 11320/40000, loss: 0.7307, lr: 0.007413, batch_cost: 0.7977, reader_cost: 0.00022, ips: 2.5073 samples/sec | ETA 06:21:17
2021-09-03 11:53:30 [INFO]	[TRAIN] epoch: 31, iter: 11330/40000, loss: 0.8560, lr: 0.007410, batch_cost: 0.8069, reader_cost: 0.00022, ips: 2.4785 samples/sec | ETA 06:25:34
2021-09-03 11:53:38 [INFO]	[TRAIN] epoch: 31, iter: 11340/40000, loss: 0.6436, lr: 0.007408, batch_cost: 0.7935, reader_cost: 0.00022, ips: 2.5203 samples/sec | ETA 06:19:02
2021-09-03 11:53:46 [INFO]	[TRAIN] epoch: 31, iter: 11350/40000, loss: 0.6882, lr: 0.007406, batch_cost: 0.7959, reader_cost: 0.00022, ips: 2.5127 samples/sec | ETA 06:20:03
2021-09-03 11:53:54 [INFO]	[TRAIN] epoch: 31, iter: 11360/40000, loss: 0.9744, lr: 0.007403, batch_cost: 0.7945, reader_cost: 0.00022, ips: 2.5172 samples/sec | ETA 06:19:15
2021-09-03 11:54:02 [INFO]	[TRAIN] epoch: 31, iter: 11370/40000, loss: 0.7255, lr: 0.007401, batch_cost: 0.8010, reader_cost: 0.00021, ips: 2.4968 samples/sec | ETA 06:22:13
2021-09-03 11:54:10 [INFO]	[TRAIN] epoch: 31, iter: 11380/40000, loss: 0.8088, lr: 0.007399, batch_cost: 0.7895, reader_cost: 0.00021, ips: 2.5331 samples/sec | ETA 06:16:36
2021-09-03 11:54:18 [INFO]	[TRAIN] epoch: 31, iter: 11390/40000, loss: 0.7846, lr: 0.007396, batch_cost: 0.7943, reader_cost: 0.00021, ips: 2.5180 samples/sec | ETA 06:18:44
2021-09-03 11:54:26 [INFO]	[TRAIN] epoch: 31, iter: 11400/40000, loss: 0.9365, lr: 0.007394, batch_cost: 0.7964, reader_cost: 0.00021, ips: 2.5112 samples/sec | ETA 06:19:37
2021-09-03 11:54:34 [INFO]	[TRAIN] epoch: 31, iter: 11410/40000, loss: 0.8052, lr: 0.007392, batch_cost: 0.8396, reader_cost: 0.00021, ips: 2.3820 samples/sec | ETA 06:40:04
2021-09-03 11:54:42 [INFO]	[TRAIN] epoch: 31, iter: 11420/40000, loss: 0.6759, lr: 0.007390, batch_cost: 0.7964, reader_cost: 0.00022, ips: 2.5114 samples/sec | ETA 06:19:20
2021-09-03 11:54:50 [INFO]	[TRAIN] epoch: 31, iter: 11430/40000, loss: 0.7768, lr: 0.007387, batch_cost: 0.7937, reader_cost: 0.00021, ips: 2.5200 samples/sec | ETA 06:17:54
2021-09-03 11:54:58 [INFO]	[TRAIN] epoch: 31, iter: 11440/40000, loss: 0.7114, lr: 0.007385, batch_cost: 0.7920, reader_cost: 0.00021, ips: 2.5251 samples/sec | ETA 06:17:00
2021-09-03 11:55:06 [INFO]	[TRAIN] epoch: 31, iter: 11450/40000, loss: 0.7376, lr: 0.007383, batch_cost: 0.7899, reader_cost: 0.00021, ips: 2.5319 samples/sec | ETA 06:15:51
2021-09-03 11:55:14 [INFO]	[TRAIN] epoch: 31, iter: 11460/40000, loss: 0.7001, lr: 0.007380, batch_cost: 0.7939, reader_cost: 0.00022, ips: 2.5192 samples/sec | ETA 06:17:38
2021-09-03 11:55:22 [INFO]	[TRAIN] epoch: 31, iter: 11470/40000, loss: 0.7272, lr: 0.007378, batch_cost: 0.7951, reader_cost: 0.00021, ips: 2.5155 samples/sec | ETA 06:18:03
2021-09-03 11:55:30 [INFO]	[TRAIN] epoch: 31, iter: 11480/40000, loss: 0.6683, lr: 0.007376, batch_cost: 0.8029, reader_cost: 0.00022, ips: 2.4910 samples/sec | ETA 06:21:38
2021-09-03 11:55:38 [INFO]	[TRAIN] epoch: 31, iter: 11490/40000, loss: 0.7303, lr: 0.007373, batch_cost: 0.7937, reader_cost: 0.00022, ips: 2.5197 samples/sec | ETA 06:17:09
2021-09-03 11:55:46 [INFO]	[TRAIN] epoch: 31, iter: 11500/40000, loss: 0.6964, lr: 0.007371, batch_cost: 0.7937, reader_cost: 0.00021, ips: 2.5199 samples/sec | ETA 06:16:59
2021-09-03 11:55:54 [INFO]	[TRAIN] epoch: 31, iter: 11510/40000, loss: 0.6537, lr: 0.007369, batch_cost: 0.7972, reader_cost: 0.00021, ips: 2.5089 samples/sec | ETA 06:18:31
2021-09-03 11:56:02 [INFO]	[TRAIN] epoch: 31, iter: 11520/40000, loss: 0.6539, lr: 0.007366, batch_cost: 0.7886, reader_cost: 0.00019, ips: 2.5360 samples/sec | ETA 06:14:20
2021-09-03 11:56:10 [INFO]	[TRAIN] epoch: 31, iter: 11530/40000, loss: 0.7713, lr: 0.007364, batch_cost: 0.7821, reader_cost: 0.00015, ips: 2.5571 samples/sec | ETA 06:11:07
2021-09-03 11:56:21 [INFO]	[TRAIN] epoch: 32, iter: 11540/40000, loss: 0.6638, lr: 0.007362, batch_cost: 1.1351, reader_cost: 0.25866, ips: 1.7620 samples/sec | ETA 08:58:23
2021-09-03 11:56:29 [INFO]	[TRAIN] epoch: 32, iter: 11550/40000, loss: 0.7190, lr: 0.007359, batch_cost: 0.7999, reader_cost: 0.00037, ips: 2.5002 samples/sec | ETA 06:19:18
2021-09-03 11:56:37 [INFO]	[TRAIN] epoch: 32, iter: 11560/40000, loss: 0.7297, lr: 0.007357, batch_cost: 0.8095, reader_cost: 0.00021, ips: 2.4707 samples/sec | ETA 06:23:41
2021-09-03 11:56:45 [INFO]	[TRAIN] epoch: 32, iter: 11570/40000, loss: 0.7545, lr: 0.007355, batch_cost: 0.8117, reader_cost: 0.00022, ips: 2.4640 samples/sec | ETA 06:24:36
2021-09-03 11:56:53 [INFO]	[TRAIN] epoch: 32, iter: 11580/40000, loss: 0.7774, lr: 0.007352, batch_cost: 0.7943, reader_cost: 0.00022, ips: 2.5179 samples/sec | ETA 06:16:13
2021-09-03 11:57:01 [INFO]	[TRAIN] epoch: 32, iter: 11590/40000, loss: 0.8966, lr: 0.007350, batch_cost: 0.7953, reader_cost: 0.00022, ips: 2.5147 samples/sec | ETA 06:16:35
2021-09-03 11:57:09 [INFO]	[TRAIN] epoch: 32, iter: 11600/40000, loss: 0.6657, lr: 0.007348, batch_cost: 0.8053, reader_cost: 0.00022, ips: 2.4835 samples/sec | ETA 06:21:11
2021-09-03 11:57:17 [INFO]	[TRAIN] epoch: 32, iter: 11610/40000, loss: 0.7876, lr: 0.007345, batch_cost: 0.7921, reader_cost: 0.00021, ips: 2.5249 samples/sec | ETA 06:14:48
2021-09-03 11:57:25 [INFO]	[TRAIN] epoch: 32, iter: 11620/40000, loss: 0.7417, lr: 0.007343, batch_cost: 0.8019, reader_cost: 0.00022, ips: 2.4941 samples/sec | ETA 06:19:17
2021-09-03 11:57:33 [INFO]	[TRAIN] epoch: 32, iter: 11630/40000, loss: 0.6946, lr: 0.007341, batch_cost: 0.7929, reader_cost: 0.00021, ips: 2.5225 samples/sec | ETA 06:14:53
2021-09-03 11:57:41 [INFO]	[TRAIN] epoch: 32, iter: 11640/40000, loss: 0.7412, lr: 0.007338, batch_cost: 0.7974, reader_cost: 0.00021, ips: 2.5081 samples/sec | ETA 06:16:54
2021-09-03 11:57:49 [INFO]	[TRAIN] epoch: 32, iter: 11650/40000, loss: 0.6546, lr: 0.007336, batch_cost: 0.7947, reader_cost: 0.00022, ips: 2.5168 samples/sec | ETA 06:15:28
2021-09-03 11:57:57 [INFO]	[TRAIN] epoch: 32, iter: 11660/40000, loss: 0.6899, lr: 0.007334, batch_cost: 0.7975, reader_cost: 0.00021, ips: 2.5077 samples/sec | ETA 06:16:42
2021-09-03 11:58:05 [INFO]	[TRAIN] epoch: 32, iter: 11670/40000, loss: 0.7762, lr: 0.007331, batch_cost: 0.7941, reader_cost: 0.00022, ips: 2.5185 samples/sec | ETA 06:14:57
2021-09-03 11:58:13 [INFO]	[TRAIN] epoch: 32, iter: 11680/40000, loss: 0.7679, lr: 0.007329, batch_cost: 0.8001, reader_cost: 0.00022, ips: 2.4997 samples/sec | ETA 06:17:38
2021-09-03 11:58:21 [INFO]	[TRAIN] epoch: 32, iter: 11690/40000, loss: 0.6291, lr: 0.007327, batch_cost: 0.7972, reader_cost: 0.00022, ips: 2.5089 samples/sec | ETA 06:16:07
2021-09-03 11:58:29 [INFO]	[TRAIN] epoch: 32, iter: 11700/40000, loss: 0.7527, lr: 0.007324, batch_cost: 0.8033, reader_cost: 0.00022, ips: 2.4898 samples/sec | ETA 06:18:52
2021-09-03 11:58:37 [INFO]	[TRAIN] epoch: 32, iter: 11710/40000, loss: 0.7678, lr: 0.007322, batch_cost: 0.8497, reader_cost: 0.00021, ips: 2.3538 samples/sec | ETA 06:40:37
2021-09-03 11:58:45 [INFO]	[TRAIN] epoch: 32, iter: 11720/40000, loss: 0.6209, lr: 0.007320, batch_cost: 0.7997, reader_cost: 0.00021, ips: 2.5010 samples/sec | ETA 06:16:54
2021-09-03 11:58:53 [INFO]	[TRAIN] epoch: 32, iter: 11730/40000, loss: 0.6961, lr: 0.007317, batch_cost: 0.8048, reader_cost: 0.00023, ips: 2.4851 samples/sec | ETA 06:19:11
2021-09-03 11:59:01 [INFO]	[TRAIN] epoch: 32, iter: 11740/40000, loss: 0.8524, lr: 0.007315, batch_cost: 0.8060, reader_cost: 0.00021, ips: 2.4812 samples/sec | ETA 06:19:38
2021-09-03 11:59:09 [INFO]	[TRAIN] epoch: 32, iter: 11750/40000, loss: 0.7223, lr: 0.007313, batch_cost: 0.7970, reader_cost: 0.00021, ips: 2.5094 samples/sec | ETA 06:15:15
